,Feed_Benzene,R1 dP,R1 T1,R1 T2,R1 T3,R1 T4,R1 T5,R1 T6,R1 T7,R1 T8,R1 T9,R1 T10,R2 dT1,ISOM_Feed,BENSAT_RECYCLE,Bensat_P,FLASH_VESSEL_pressure_CV_OP,ISOM_H2,Bensat_H2
timestamp,Target,103PDI5603.DACA.PV,103TI5638N.PV,103TI5633N.PV,103TI5639N.PV,103TI5634N.PV,103TI5630N.PV,103TI5635N.PV,103TI5631N.PV,103TI5636N.PV,103TI5632N.PV,103TI5637N.PV,103TI5843N.PV-103TI5836N.PV,103FIC5106N.PIDA.PV,103FI5704.PV,103PIC5711AN.PIDA.PV,103PIC5711BN.PIDA.OP,103FIC5509.PV,103FIC5510N.PIDA.PV
2023-11-05 12:00:00,0.02,1.74,117.15,120.2,119.66,120.96,124.5,127,126.51,127.97,128.76,129.13,4.53,109,190.29,16,20.16,3406.01,1859.23
2023-11-05 16:00:00,0.02,1.76,116.17,119.12,118.66,119.94,123.38,125.98,125.53,127.06,128.04,128.36,4.55,109.08,190.26,16.03,23.6,3525.32,1831.75
2023-11-05 19:59:59,0.02,1.79,113.83,116.77,116.07,117.21,120.63,122.97,122.49,124.36,125.69,126.19,3.34,109.23,190.3,16.03,26.09,3527.28,1667.7
2023-11-06 00:00:00,0.02,1.79,116.15,119.21,118.54,119.76,123.29,125.66,125.15,126.93,128.1,128.48,2.92,108.81,190.48,15.98,29.69,3540.05,1703.1
2023-11-06 04:00:00,0.02,1.78,115.11,118.14,117.37,118.56,122.07,124.34,123.84,125.7,127,127.45,2.77,106.22,190.36,16.02,30.64,3541.39,1676.55
2023-11-06 07:59:59,0.02,1.79,115.06,118.1,117.32,118.52,122.04,124.34,123.83,125.7,126.95,127.42,3,108.12,190.31,15.99,29.64,3542.61,1711.02
2023-11-06 12:00:00,0.02,1.79,116.26,119.28,118.59,119.82,123.29,125.66,125.2,126.95,128.16,128.53,3.11,108.93,190.31,16,28.64,3541.81,1767.45
2023-11-06 16:00:00,0.02,1.73,116.08,118.99,118.45,119.67,123.01,125.32,124.88,126.44,127.56,127.9,3.55,105.22,190.42,15.84,25.84,3452.85,1791.63
2023-11-06 19:59:59,0.02,1.73,115.77,118.8,118.11,119.3,122.79,125.03,124.54,126.27,127.41,127.85,2.78,104.89,190.13,16,26.87,3393.97,1700.29
2023-11-07 00:00:00,0.02,1.72,116.35,119.45,118.84,120.1,123.71,126.17,125.6,127.24,128.05,128.43,4.01,104.74,190.34,15.97,24.51,3404.11,1798.45
2023-11-07 04:00:00,0.02,1.72,114.74,117.83,117.11,118.38,121.99,124.45,123.86,125.57,126.38,126.88,4.83,104.34,190.32,16,21.28,3391.49,1818.8
2023-11-07 07:59:59,0.02,1.72,115.71,118.89,118.14,119.42,123.12,125.61,124.94,126.65,127.36,127.84,4.68,104.64,190.42,16,22.22,3395.96,1837.72
2023-11-07 12:00:00,0.02,1.72,117.19,120.32,119.74,121.08,124.7,127.23,126.65,128.13,128.83,129.2,4.78,105.29,190.23,15.99,22.97,3408.37,1862.68
2023-11-07 16:00:00,0.02,1.7,117.96,121.05,120.72,122.09,125.67,128.37,127.75,129.02,129.61,129.86,6.18,105.93,190.07,15.99,18.9,3400.44,1994.23
2023-11-07 19:59:59,0.02,1.77,114.16,117.14,116.45,117.65,121.15,123.62,123.09,124.87,125.93,126.42,4.9,109.73,190.45,16.02,20.66,3481.84,1788.63
2023-11-08 00:00:00,0.02,1.77,116.29,119.37,118.76,120.03,123.63,126.18,125.62,127.28,128.14,128.55,4.24,109.96,190.3,15.99,24.54,3489.86,1759.03
2023-11-08 04:00:00,0.02,1.77,114.54,117.62,116.93,118.21,121.82,124.46,123.84,125.54,126.36,126.84,6.15,110.39,190.31,15.99,19.09,3517.36,1906.81
2023-11-08 07:59:59,0.02,1.77,115.22,118.31,117.65,118.94,122.58,125.21,124.61,126.27,127.1,127.53,5.86,109.53,190.51,16.02,20.59,3532.56,1893.33
2023-11-08 12:00:00,0.02,1.78,115.42,118.52,117.89,119.21,122.88,125.58,124.92,126.51,127.28,127.7,6.96,108.99,191.29,15.96,18.98,3573.63,1986.81
2023-11-08 16:00:00,0.02,1.73,115.32,118.37,117.75,119.04,122.62,125.19,124.58,126.14,126.94,127.35,6.25,108.07,190.35,16.01,17.27,3431.77,1908.03
2023-11-08 19:59:59,0.02,1.7,115,118.11,117.33,118.57,122.21,124.5,123.91,125.59,126.36,126.91,4.47,106.14,190.81,16.05,17.66,3266.89,1756.06
2023-11-09 00:00:00,0.02,1.7,116.44,119.65,118.99,120.34,124.12,126.69,125.92,127.4,127.9,128.36,6.88,105.85,190.21,15.99,14.9,3346.2,1988.21
2023-11-09 04:00:00,0.02,1.71,115.23,118.37,117.67,118.94,122.61,125.08,124.43,126.04,126.71,127.19,5.89,106.12,190.32,16.04,16.55,3329.75,1909.24
2023-11-09 07:59:59,0.02,1.71,115.87,119.03,118.25,119.47,123.14,125.46,124.83,126.51,127.23,127.73,4.47,105.72,190.38,15.97,19.75,3289.77,1863.89
2023-11-09 12:00:00,0.02,1.68,117.56,120.73,120.18,121.52,125.2,127.63,126.97,128.34,128.84,129.23,5.75,106.02,189.5,15.99,16.28,3237.53,1956.48
2023-11-09 16:00:00,0.02,1.72,114.93,117.93,117.41,118.68,122.2,124.83,124.25,125.79,126.59,126.98,6.21,107.03,190.35,16.03,17.06,3418.9,1888.42
2023-11-09 19:59:59,0.02,1.73,114.84,117.9,117.22,118.44,122.02,124.47,123.89,125.56,126.42,126.87,5,107.97,190.19,15.98,17.86,3372.93,1818.46
2023-11-10 00:00:00,0.02,1.73,115.66,118.76,118.05,119.28,122.9,125.29,124.71,126.4,127.23,127.72,4.33,108.06,190.42,16.02,19.66,3375.75,1824.98
2023-11-10 04:00:00,0.02,1.74,115.61,118.77,117.94,119.16,122.83,125.16,124.53,126.3,127.1,127.65,4.27,107.8,190.4,16,19.54,3371.82,1854.3
2023-11-10 07:59:59,0.02,1.74,115.88,119.06,118.18,119.4,123.08,125.34,124.71,126.52,127.35,127.93,3.89,107.7,190.32,15.99,20.68,3360.93,1845.99
2023-11-10 12:00:00,0.02,1.73,116.17,119.29,118.58,119.85,123.47,125.89,125.3,126.9,127.66,128.13,4.84,108.42,190.27,15.99,18.44,3371.98,1917.83
2023-11-10 16:00:00,0.02,1.76,113.91,116.81,116.23,117.44,120.83,123.3,122.79,124.44,125.55,126,5.33,109.73,190.44,16.01,18.71,3433.87,1820.98
2023-11-10 19:59:59,0.02,1.74,115.83,118.84,118.06,119.24,122.72,124.84,124.38,126.12,127.3,127.79,2.5,106.52,190.46,15.98,24.81,3336.19,1679.24
2023-11-11 00:00:00,0.02,1.71,116.62,119.75,118.98,120.25,123.87,126.12,125.53,127.12,127.79,128.33,4.28,108.15,190.36,16.02,14.48,3217.91,1827.62
2023-11-11 04:00:00,0.02,1.74,114.44,117.53,116.67,117.86,121.45,123.7,123.12,124.94,125.87,126.46,4.25,108.04,190.42,16.03,18.33,3340.84,1751.37
2023-11-11 07:59:59,0.02,1.75,116.2,119.37,118.45,119.65,123.3,125.46,124.85,126.69,127.63,128.21,3.12,107.92,190.41,16.02,23.37,3334.59,1781.64
2023-11-11 12:00:00,0.02,1.74,115.79,118.81,118.19,119.45,122.95,125.45,124.89,126.46,127.26,127.7,5.54,109.67,189.98,15.97,18.57,3379.81,1939.68
2023-11-11 16:00:00,0.02,1.73,113.67,116.46,115.98,117.14,120.38,122.84,122.45,124.06,125.27,125.63,4.44,106.12,190.35,15.99,21.01,3399.3,1683.62
2023-11-11 19:59:59,0.02,1.73,113.58,116.42,115.91,117.07,120.41,122.88,122.45,124.14,125.29,125.69,4.57,104.85,190.38,16.03,20.68,3423.73,1769.66
2023-11-12 00:00:00,0.02,1.72,115.44,118.45,117.88,119.12,122.62,125.11,124.59,126.23,127.16,127.55,4.14,105.31,190.31,16,23.23,3416.21,1793.24
2023-11-12 04:00:00,0.02,1.73,115.46,118.49,117.92,119.2,122.74,125.29,124.73,126.32,127.12,127.53,5.14,105.73,190.41,15.99,20.41,3413.98,1833.73
2023-11-12 07:59:59,0.02,1.73,115.41,118.46,117.79,119.07,122.64,125.14,124.55,126.21,127.03,127.46,4.97,104.63,190.33,16,21.37,3416.67,1864.08
2023-11-12 12:00:00,0.02,1.74,116.36,119.39,118.83,120.14,123.66,126.24,125.68,127.15,127.94,128.32,5.56,107.33,190.3,15.96,19.14,3410.92,1909.77
2023-11-12 16:00:00,0.02,1.73,114.5,117.37,116.97,118.2,121.54,124.23,123.74,125.18,126.1,126.45,6.55,109.09,190.39,16,14.15,3402.69,1882.94
2023-11-12 19:59:59,0.02,1.74,114.89,117.86,117.32,118.55,122.05,124.63,124.11,125.67,126.56,126.97,5.8,108.93,190.45,16.02,16.62,3432.51,1887.48
2023-11-13 00:00:00,0.02,1.74,114.71,117.71,117.05,118.26,121.73,124.14,123.63,125.37,126.43,126.86,4.16,105.88,190.31,16.04,21.95,3438.46,1814.88
2023-11-13 04:00:00,0.02,1.76,115.46,118.51,117.69,118.84,122.31,124.43,123.93,125.79,127.17,127.66,2.19,105.57,190.31,16.02,29.06,3448.73,1690.88
2023-11-13 07:59:59,0.02,1.77,116.34,119.36,118.52,119.68,123.12,125.13,124.67,126.47,127.92,128.43,1.79,107.27,190.32,15.98,31.28,3423.46,1733.38
2023-11-13 12:00:00,0.02,1.74,116.19,119.18,118.46,119.67,123.09,125.28,124.83,126.46,127.55,127.99,3.12,108.08,190.34,15.8,25.6,3421.98,1852.22
2023-11-13 16:00:00,0.02,1.68,115.67,118.6,118.18,119.45,122.87,125.44,124.92,126.31,127.1,127.4,5.81,108.05,190.65,15.89,19.04,3327.53,1893.36
2023-11-13 19:59:59,0.02,1.7,114.41,117.41,116.75,117.91,121.42,123.8,123.26,125.05,126.15,126.57,3.94,107.13,190.43,16.07,23.7,3410.64,1741.84
2023-11-14 00:00:00,0.02,1.71,116.03,119.14,118.43,119.66,123.29,125.66,125.05,126.81,127.71,128.13,3.33,106.89,190.43,15.98,27.9,3409.53,1729.8
2023-11-14 04:00:00,0.02,1.71,115.82,118.94,118.21,119.5,123.1,125.52,124.95,126.65,127.49,127.95,3.93,106.91,190.36,16,26.28,3412.51,1765.41
2023-11-14 07:59:59,0.02,1.71,115.5,118.64,117.85,119.1,122.76,125.14,124.52,126.3,127.16,127.63,3.98,106.56,190.38,16.01,26.32,3408,1788.59
2023-11-14 12:00:00,0.02,1.7,116.33,119.39,118.79,120.09,123.64,126.15,125.56,127.13,127.95,128.29,4.54,106.74,190.36,15.91,26.08,3388.92,1778.65
2023-11-14 16:00:00,0.02,1.7,115.49,118.45,117.96,119.23,122.68,125.23,124.72,126.29,127.24,127.56,4.77,106.75,190.3,16.03,25.22,3432.97,1657.21
2023-11-14 19:59:59,0.02,1.71,115.26,118.3,117.73,118.97,122.55,125.16,124.54,126.16,126.99,127.34,5.75,107.43,190.34,15.94,22.06,3448.52,1825.57
2023-11-15 00:00:00,0.02,1.71,115.3,118.36,117.72,118.98,122.57,125.09,124.51,126.2,127.09,127.48,4.84,107.96,190.26,16.03,22.55,3445.31,1760.52
2023-11-15 04:00:00,0.02,1.71,115.11,118.19,117.53,118.75,122.35,124.81,124.23,125.98,126.89,127.3,4.49,107.66,190.45,16.01,23.62,3451.34,1748.22
2023-11-15 07:59:59,0.02,1.72,114.9,118,117.21,118.41,122.01,124.35,123.77,125.62,126.65,127.12,3.88,107.51,190.39,16.02,25.38,3449.32,1716.38
2023-11-15 12:00:00,0.02,1.72,116.37,119.43,118.71,119.96,123.46,125.77,125.27,127.02,128.1,128.49,3.22,106.91,190.44,16,29.14,3442.78,1722.95
2023-11-15 16:00:00,0.02,1.7,115.3,118.23,117.75,119.01,122.41,124.97,124.46,126.04,127.03,127.32,4.94,107.06,190.42,16,23.83,3444,1783.19
2023-11-15 19:59:59,0.02,1.7,114.75,117.83,117.23,118.47,122.07,124.59,123.97,125.66,126.57,126.99,4.84,107.3,190.25,16.05,22.01,3437.11,1700.99
2023-11-16 00:00:00,0.02,1.71,115.28,118.36,117.65,118.92,122.52,124.98,124.4,126.15,127.1,127.51,4.19,107.27,190.22,16.01,25.49,3478.01,1768.43
2023-11-16 04:00:00,0.02,1.72,115.4,118.44,117.65,118.88,122.38,124.64,124.12,125.96,127.12,127.6,3.2,105.28,190.32,16.02,29.68,3469.3,1784.94
2023-11-16 07:59:59,0.02,1.71,115.88,119.02,118.15,119.34,122.99,125.18,124.58,126.46,127.52,128.01,2.92,104.72,190.48,15.99,30.03,3413.4,1776.63
2023-11-16 12:00:00,0.02,1.69,116.65,119.75,119,120.25,123.81,126.11,125.59,127.29,128.24,128.65,3.34,104.41,190.39,15.99,28.12,3383.42,1820.3
2023-11-16 16:00:00,0.02,1.68,115.38,118.34,117.84,119.07,122.49,125.01,124.53,126.08,127.02,127.34,4.74,105.01,190.22,16,23.55,3383.1,1842.84
2023-11-16 19:59:59,0.02,1.68,114.98,117.98,117.15,118.26,121.69,123.63,123.12,124.87,126.26,126.86,1.74,107.13,187.09,16.01,32.39,3288.81,1488.62
2023-11-17 00:00:00,0.02,1.77,116.18,119.22,118.3,119.45,122.92,124.86,124.35,126.15,127.46,128.06,1.71,109.61,197.83,16,25.29,3236.64,1565.36
2023-11-17 04:00:00,0.02,1.76,115.73,118.78,117.87,119.05,122.54,124.57,124.08,125.85,126.97,127.59,2.53,113.37,193.37,15.96,22.62,3250.54,1641.2
2023-11-17 07:59:59,0.02,1.76,116.05,119.18,118.24,119.46,123.05,125.14,124.6,126.38,127.34,127.96,2.93,113.9,193.24,16,21.5,3259.43,1682.21
2023-11-17 12:00:00,0.02,1.73,116.2,119.24,118.4,119.61,123.11,125.14,124.66,126.32,127.24,127.83,3.04,113.6,193.37,16.01,18.78,3240.76,1696.99
2023-11-17 16:00:00,0.02,1.72,115.37,118.24,117.48,118.62,121.88,123.86,123.48,125.09,126.28,126.84,2.2,112.97,193.29,16,18.84,3073.36,1346.14
2023-11-17 19:59:59,0.02,1.73,115.7,118.6,117.81,118.93,122.23,124.13,123.74,125.38,126.67,127.27,1.65,112.98,193.41,16,22.96,3102.39,1313.49
2023-11-18 00:00:00,0.02,1.74,117.34,120.44,119.67,120.89,124.41,126.55,126.04,127.69,128.5,129.02,2.95,112.78,193.92,16,21.45,3185.01,1432.04
2023-11-18 04:00:00,0.02,1.75,115.99,119.03,118.17,119.38,122.87,124.94,124.47,126.18,127.13,127.74,2.91,113.07,193.66,16,20.54,3199.28,1429.44
2023-11-18 07:59:59,0.02,1.76,115.62,118.78,117.77,118.96,122.59,124.65,124.05,125.92,126.87,127.54,3.03,113.62,193.68,16.03,20.27,3248.78,1438.13
2023-11-18 12:00:00,0.02,1.78,116.91,120.02,119.1,120.28,123.79,125.8,125.3,127.1,128.3,128.87,1.97,112.77,193.81,16.02,27.34,3301.34,1415.03
2023-11-18 16:00:00,0.02,1.74,116.8,119.74,119,120.19,123.51,125.54,125.16,126.75,127.95,128.44,1.96,112.26,193.31,15.97,25.89,3197.74,1547.96
2023-11-18 19:59:59,0.02,1.75,115.27,118.18,117.28,118.34,121.63,123.33,122.9,124.63,126.25,126.96,0.72,111.27,193.33,16.05,31.68,3191.16,1425.16
2023-11-19 00:00:00,0.02,1.74,117.55,120.63,119.74,120.91,124.41,126.28,125.79,127.51,128.73,129.29,1.24,111.83,192.35,15.96,29.25,3181.66,1520.7
2023-11-19 04:00:00,0.02,1.71,117.64,120.79,119.93,121.18,124.78,126.81,126.28,127.95,128.82,129.37,2.3,111.56,190.9,15.98,24.66,3182.87,1595.8
2023-11-19 07:59:59,0.02,1.71,117.15,120.31,119.4,120.61,124.22,126.24,125.68,127.41,128.32,128.87,2.47,111.46,190.4,16,23.32,3183.33,1626.07
2023-11-19 12:00:00,0.02,1.71,118.74,121.89,121.07,122.34,125.89,127.95,127.47,129.04,129.89,130.37,2.48,111.94,190.31,15.99,23.95,3178.65,1679.53
2023-11-19 16:00:00,0.02,1.72,116.31,119.28,118.61,119.82,123.2,125.36,124.94,126.5,127.51,127.99,2.67,113.86,191.03,16,21.56,3173.37,1563.83
2023-11-19 19:59:59,0.02,1.74,116.3,119.29,118.51,119.68,123.12,125.15,124.68,126.39,127.62,128.16,1.76,114.7,190.38,16.02,28.49,3235.16,1475.77
2023-11-20 00:00:00,0.02,1.72,116.89,119.95,119.2,120.44,123.93,126.1,125.63,127.3,128.23,128.74,2.51,112.8,190.52,15.99,24.9,3231.45,1585.62
2023-11-20 04:00:00,0.02,1.71,117.18,120.29,119.55,120.81,124.35,126.53,126.02,127.68,128.52,129.01,2.61,111.77,190.36,16,25.38,3234.48,1595.65
2023-11-20 07:59:59,0.02,1.72,116.86,119.91,119.18,120.4,123.88,126.01,125.53,127.19,128.24,128.71,2.36,111.68,190.51,16.01,26.68,3243.89,1569.74
2023-11-20 12:00:00,0.02,1.72,117.77,120.81,120.09,121.36,124.81,126.93,126.49,128.08,129.13,129.56,2.15,111.81,190,16.03,28.4,3241.93,1560.75
2023-11-20 16:00:00,0.02,1.74,116.83,119.73,119.09,120.27,123.53,125.57,125.22,126.76,128.12,128.56,1.48,113.06,190.52,15.95,31.3,3223.82,1504.23
2023-11-20 19:59:59,0.02,1.69,116.29,119.33,118.64,119.86,123.32,125.49,125.02,126.64,127.54,128.03,2.82,112.52,190.59,16,21.49,3163.46,1519.38
2023-11-21 00:00:00,0.02,1.69,117.73,120.83,120.13,121.38,124.93,127.1,126.59,128.18,128.96,129.43,2.62,111.64,190.4,15.99,23.72,3172.27,1572.35
2023-11-21 04:00:00,0.02,1.7,116.54,119.63,118.84,120.1,123.61,125.71,125.23,126.9,127.81,128.33,2.56,110.9,190.42,16.05,23.92,3181.55,1524.32
2023-11-21 07:59:59,0.02,1.72,117.46,120.56,119.66,120.87,124.37,126.25,125.75,127.44,128.68,129.23,1.14,111.24,189.66,15.99,33.21,3195.38,1392.66
2023-11-21 12:00:00,0.02,1.72,116.93,119.95,119.23,120.44,123.86,125.97,125.55,127.24,128.52,128.97,1.78,111.12,190.34,16.26,29.91,3296.85,1441.87
2023-11-21 16:00:00,0.02,1.72,116.85,119.74,119.21,120.4,123.69,125.92,125.56,127.14,128.46,128.82,1.98,110.94,190.32,16.17,30.74,3316.77,1441.55
2023-11-21 19:59:59,0.02,1.72,116.23,119.22,118.52,119.68,123.12,125.24,124.8,126.52,127.74,128.2,2.07,110.75,190.36,16.03,31.49,3307.06,1428.68
2023-11-22 00:00:00,0.02,1.74,116.96,119.99,119.15,120.31,123.75,125.7,125.23,126.96,128.33,128.86,1.28,111.05,190.38,15.96,35.11,3282.66,1399.14
2023-11-22 04:00:00,0.02,1.72,116.99,120.03,119.34,120.59,124.1,126.37,125.87,127.47,128.31,128.78,3.47,113.15,190.9,15.96,23.17,3258.05,1579.02
2023-11-22 07:59:59,0.02,1.73,117.09,120.21,119.36,120.61,124.2,126.33,125.82,127.51,128.41,128.95,2.93,113.57,190.25,16.01,24.11,3257.14,1546.24
2023-11-22 12:00:00,0.02,1.74,119.68,122.87,122.18,123.5,127.12,129.31,128.83,130.28,130.97,131.39,2.88,113.5,193.2,16.01,24.85,3247.43,1550.81
2023-11-22 16:00:00,0.02,1.74,122.36,125.53,125.07,126.37,129.92,132.12,131.71,132.98,133.63,133.91,2.51,112.83,196.15,16.01,27.07,3240.9,1583.23
2023-11-22 19:59:59,0.02,1.74,117.58,120.62,119.84,121,124.46,126.44,125.97,127.66,128.93,129.44,1.44,113.05,191.31,16,32.06,3251.73,1360.65
2023-11-23 00:00:00,0.02,1.72,117.51,120.65,119.91,121.15,124.73,126.93,126.41,128.06,128.86,129.32,2.93,112.77,191.07,15.96,24.98,3244.87,1525.98
2023-11-23 04:00:00,0.02,1.71,116.97,120.13,119.36,120.61,124.22,126.42,125.87,127.54,128.36,128.84,3.08,112.6,190.39,16.01,23.08,3238.26,1546.24
2023-11-23 07:59:59,0.02,1.71,117.22,120.43,119.52,120.73,124.36,126.39,125.81,127.59,128.56,129.12,2.1,112.52,190.27,16.01,26.55,3225.77,1473.37
2023-11-23 12:00:00,0.02,1.69,117.92,121.04,120.25,121.48,125.01,127.02,126.53,128.16,129.04,129.53,2.33,112.77,190.71,16.01,22.46,3230.75,1580.17
2023-11-23 16:00:00,0.02,1.69,116.85,119.8,119.13,120.28,123.61,125.62,125.22,126.81,128.04,128.48,1.75,111.15,190.34,16.01,25.3,3148.66,1491.85
2023-11-23 19:59:59,0.02,1.7,117.9,121.02,120.36,121.61,125.2,127.43,126.9,128.42,129.15,129.6,3.13,112.81,190.37,15.98,22.73,3185.75,1588.7
2023-11-24 00:00:00,0.02,1.71,117.25,120.35,119.62,120.87,124.41,126.59,126.09,127.71,128.5,128.99,3.08,114.01,190.27,16,21.91,3188.72,1590.52
2023-11-24 04:00:00,0.02,1.71,117.36,120.47,119.71,120.98,124.54,126.72,126.23,127.8,128.55,129.05,3.29,115.16,190.46,15.99,19.82,3189.67,1596.05
2023-11-24 07:59:59,0.02,1.72,117.27,120.42,119.58,120.8,124.41,126.5,125.97,127.64,128.46,129.02,2.83,115.09,190.35,16.01,20.73,3188.05,1582.58
2023-11-24 12:00:00,0.02,1.73,117.84,120.91,120.1,121.32,124.8,126.82,126.35,127.96,128.97,129.52,2.28,114.86,191.51,16.06,24.27,3182.46,1545.08
2023-11-24 16:00:00,0.02,1.75,117.88,120.8,120.1,121.25,124.53,126.41,126.05,127.51,128.7,129.21,1.48,115.62,195.84,15.92,23.62,3066.02,1426.57
2023-11-24 19:59:59,0,1.76,116.81,119.8,119.11,120.28,123.68,125.72,125.32,126.88,127.8,128.37,2.59,116.05,200.27,16,14.9,3092.35,1419.57
2023-11-25 00:00:00,0,1.79,118.67,121.76,120.95,122.17,125.69,127.66,127.19,128.78,129.57,130.18,2.28,115.22,203.99,15.99,16.93,3116.13,1430.52
2023-11-25 04:00:00,0,1.84,117.97,121.03,120.12,121.27,124.72,126.54,126.12,127.81,129,129.7,1.57,115.07,208.89,16.2,19,3180.35,1397.26
2023-11-25 07:59:59,0,1.88,118.5,121.56,120.56,121.71,125.16,126.82,126.38,128.05,129.41,130.18,0.79,114.98,210.85,16.18,26.66,3206.03,1330.12
2023-11-25 12:00:00,0,1.89,118.01,121.02,120.16,121.32,124.73,126.62,126.22,127.87,128.99,129.65,1.87,115.66,213.36,16.04,18.08,3205.88,1389.29
2023-11-25 16:00:00,0,1.92,118.05,120.95,120.21,121.37,124.62,126.53,126.21,127.78,129.12,129.7,1.51,114.97,215.98,16.01,21.77,3256.88,1399.69
2023-11-25 19:59:59,0,1.94,117.37,120.38,119.54,120.68,124.08,126,125.58,127.29,128.43,129.11,2.01,114.14,219.57,16,19.94,3264.59,1546.26
2023-11-26 00:00:00,0,1.96,117.26,120.27,119.33,120.49,123.92,125.77,125.32,127.06,128.22,128.94,1.71,113.73,223.52,15.99,19.62,3248.43,1511.73
2023-11-26 04:00:00,0,1.97,117.05,120.05,119.12,120.29,123.72,125.57,125.16,126.88,127.97,128.7,2.11,113.25,225.39,15.99,17.34,3245.79,1553.68
2023-11-26 07:59:59,0,1.97,116.97,120.11,119.01,120.19,123.76,125.56,125.06,126.89,127.94,128.76,2.08,112.23,225.11,16.05,18.07,3265.33,1573.99
2023-11-26 12:00:00,0,1.98,117.96,121.05,119.94,121.08,124.56,126.24,125.75,127.53,128.82,129.62,1.08,110.53,226.32,15.88,26.52,3268.1,1537.46
2023-11-26 16:00:00,0,1.97,118.67,121.69,120.83,122.02,125.46,127.35,126.96,128.57,129.69,130.33,1.77,112.83,226.52,15.97,19.41,3291.07,1576.22
2023-11-26 19:59:59,0,1.96,117.81,120.93,119.85,121.01,124.55,126.29,125.8,127.6,128.87,129.69,1.22,114.06,220.85,16.05,25.35,3312.06,1509.71
2023-11-27 00:00:00,0,1.91,116.03,119.24,118.16,119.34,123.01,125.03,124.38,126.35,127.36,128.16,2.5,114.49,211.65,15.96,22.79,3369.72,1617.03
2023-11-27 04:00:00,0,1.88,115.88,119.08,118.09,119.31,122.99,125.1,124.53,126.36,127.38,128.03,3.01,114.4,207.17,16.04,22.61,3397.86,1633.52
2023-11-27 07:59:59,0,1.92,113.06,116.11,114.97,116.08,119.58,121.52,120.9,122.98,124.46,125.33,2.37,113.23,211.54,16,24.1,3443.62,1575.16
2023-11-27 12:00:00,0,1.83,110.88,113.81,112.75,113.83,117.25,119.21,118.64,120.69,122.51,123.26,2.48,113.15,196.41,16.02,28.21,3492.02,1476.74
2023-11-27 16:00:00,0,1.81,114.99,118.01,117.15,118.32,121.79,123.96,123.46,125.29,126.77,127.27,2.29,113.33,195.34,16,32.82,3491.43,1564.44
2023-11-27 19:59:59,0,1.79,117.73,120.96,120.28,121.56,125.29,127.78,127.18,128.86,129.63,130,3.79,113.05,195.77,15.98,29.18,3498.73,1806.08
2023-11-28 00:00:00,0,1.77,118.03,121.27,120.52,121.81,125.52,127.85,127.27,128.92,129.68,130.09,3.33,112.09,196.04,16,27.17,3399.11,1770.56
2023-11-28 04:00:00,0,1.76,116.35,119.5,118.6,119.79,123.41,125.48,124.93,126.74,127.79,128.35,2.26,111.32,195.41,16.01,26.98,3318.21,1680.06
2023-11-28 07:59:59,0,1.75,117.38,120.6,119.67,120.85,124.53,126.52,125.92,127.73,128.74,129.28,1.81,111.6,195.39,15.99,27.34,3254.78,1672.56
2023-11-28 12:00:00,0,1.77,117.63,120.62,119.35,120.32,123.62,124.68,124.1,125.71,126.75,127.43,0.14,114.08,195.4,16.11,40.04,3031.75,1510.22
2023-11-28 16:00:00,0,1.64,121.27,124.24,122.9,123.77,126.97,127.5,126.94,128.19,128.68,129.16,-0.16,114.14,193.47,15.93,36.47,2471.69,1560.71
2023-11-28 19:59:59,0,1.58,122.31,125.36,123.93,124.79,128.09,128.48,127.85,129.1,129.35,129.88,-0.15,113.92,190.27,16.02,35.54,2349.95,1618.58
2023-11-29 00:00:00,0,1.58,120.34,123.35,121.8,122.64,125.92,126.28,125.61,126.95,127.21,127.78,-0.17,113.89,189.84,16.02,34.97,2348.64,1591.93
2023-11-29 04:00:00,0,1.59,121.55,124.57,123,123.88,127.15,127.44,126.76,128.04,128.19,128.73,-0.14,114.05,190.46,15.99,37.92,2353.11,1638.21
2023-11-29 07:59:59,0,1.59,122.29,125.36,123.75,124.63,127.94,128.14,127.44,128.68,128.75,129.3,-0.14,114.17,190.35,16.01,38.48,2350.18,1663.56
2023-11-29 12:00:00,0,1.57,121.71,124.73,123.15,124,127.26,127.49,126.81,128.05,128.19,128.72,-0.18,115.24,190.91,15.95,34.06,2251.71,1654.44
2023-11-29 16:00:00,0.68,1.49,123.11,126.1,124.69,125.53,128.73,128.96,128.31,129.44,129.62,130.08,-0.16,113.96,190.86,15.86,23.34,2121.18,1707.32
2023-11-29 19:59:59,0.79,1.52,122.73,125.77,124.31,125.13,128.45,128.7,128.05,129.28,129.46,129.97,-0.13,114.24,190.39,15.99,27.51,2149.42,1595.56
2023-11-30 00:00:00,0.77,1.53,123.54,126.62,125.06,125.93,129.29,129.49,128.8,130.05,130.16,130.68,-0.13,114.66,190.41,16,28.71,2149.86,1629.31
2023-11-30 04:00:00,0.78,1.51,122.86,125.97,124.42,125.31,128.66,128.88,128.18,129.45,129.61,130.17,-0.12,115.21,190.46,15.97,21.52,2074.37,1598.38
2023-11-30 07:59:59,0.76,1.51,122.98,126.07,124.5,125.36,128.71,128.92,128.22,129.48,129.6,130.14,-0.11,114.82,190.44,16.03,23.39,2082.66,1606.28
2023-11-30 12:00:00,0.74,1.49,123.78,126.87,125.33,126.21,129.53,129.67,128.96,130.17,130.24,130.73,-0.17,113.25,190.46,15.98,23.87,2034.28,1661.7
